PersonDOB,PersonAge,NumFollowers,,
10/16/1996,24,269405,,
10/6/1981,39,560225,,
6/7/1973,48,108484,,
11/28/2011,9,226155,,
9/10/1955,66,206742,,
9/26/1978,42,307276,,
4/24/1972,49,308040,,
8/25/2004,17,133278,,
1/20/2007,14,837275,,
3/30/1985,36,403784,,
2/18/2005,16,487078,,
1/29/1972,49,908725,,
12/26/1962,58,49113,,
4/13/2006,15,657142,,
8/13/1997,24,742970,,
10/30/1955,65,302516,,
10/1/1956,64,450303,,
6/3/1985,36,103378,,
10/11/1963,57,255620,,
10/27/2011,9,317713,,
11/24/1980,40,346490,,
1/28/2012,9,490838,,
9/26/1982,38,402823,,
12/13/1957,63,193120,,
8/18/1958,63,941148,,
1/10/1963,58,693363,,
8/13/1958,63,614714,,
12/8/1986,34,510884,,
11/8/1993,27,854332,,
8/30/1969,52,490215,,
12/18/1967,53,212786,,
1/4/1959,62,309050,,
3/28/1998,23,490138,,
5/4/1989,32,318891,,
2/3/2005,16,210798,,
11/11/1993,27,689606,,
6/22/1972,49,921807,,
6/21/1985,36,10550,,
6/25/2000,21,298293,,
2/11/1970,51,945899,,
4/1/1990,31,614470,,
8/29/1981,40,503530,,
5/19/1959,62,58570,,
11/1/1981,39,663768,,
3/6/2003,18,903194,,
4/24/1957,64,64046,,
4/13/1957,64,49769,,
11/19/1979,41,541757,,
9/28/1960,61,436327,,
1/7/1957,64,717431,,
11/4/1981,39,447882,,
3/1/1960,61,345481,,
9/25/1968,53,975527,,
3/3/2000,21,336290,,
12/12/1989,31,47031,,
7/3/2003,18,114677,,
8/17/1990,31,163685,,
9/7/2003,18,720058,,
6/10/1966,55,901810,,
4/28/1991,30,260977,,
12/13/1964,56,348490,,
10/2/1960,60,294412,,
3/19/2003,18,392227,,
4/5/1966,55,666826,,
8/14/1984,37,79693,,
1/29/1991,30,2239,,
11/16/1981,39,369717,,
4/16/1971,50,997268,,
11/29/1973,47,352733,,
10/21/1998,22,680537,,
1/14/2007,14,438991,,
12/9/1960,60,934187,,
1/31/1961,60,545366,,
1/22/2005,16,171781,,
7/1/2009,12,337887,,
5/6/1982,39,226648,,
8/22/2010,11,682131,,
2/12/1963,58,205532,,
10/11/1991,29,961161,,
9/15/1985,36,522394,,
4/17/2004,17,973830,,
5/15/1962,59,934861,,
2/23/1958,63,983501,,
11/20/1973,47,558862,,
11/17/1961,59,664328,,
11/4/1966,54,696082,,
9/6/1971,50,935949,,
1/23/1995,26,858636,,
11/6/1958,62,4127,,
5/20/2013,8,298739,,
12/9/2007,13,730454,,
3/22/1959,62,72806,,
7/25/2013,8,780909,,
9/24/1968,53,690700,,
7/19/1959,62,935346,,
2/17/1986,35,353779,,
9/15/1992,29,725839,,
6/22/2010,11,880233,,
12/16/2000,20,428283,,
3/23/1976,45,361016,,
12/3/1958,62,49940,,
5/11/1984,37,153881,,
7/4/1959,62,92839,,
12/6/1972,48,554216,,
2/23/2009,12,466325,,
7/7/2011,10,285936,,
11/26/2007,13,631441,,
8/29/2001,20,548161,,
4/17/2007,14,901566,,
3/28/2013,8,609640,,
5/30/1957,64,534178,,
4/16/2004,17,742713,,
7/10/1969,52,383559,,
10/7/1962,58,186186,,
9/27/2009,11,238078,,
10/13/1957,63,204854,,
6/18/1999,22,744024,,
2/19/1980,41,252282,,
6/22/1980,41,103837,,
2/1/1994,27,667811,,
9/3/1985,36,789911,,
4/15/1989,32,369339,,
4/6/1988,33,831424,,
4/8/1976,45,919000,,
10/24/2002,18,562948,,
8/16/1970,51,448327,,
5/17/1966,55,24621,,
7/13/1966,55,50818,,
1/4/1982,39,743325,,
1/4/1957,64,191683,,
6/13/1972,49,234986,,
4/9/1987,34,240646,,
2/5/2010,11,122111,,
8/24/1990,31,492524,,
10/20/1997,23,287581,,
6/20/2015,6,426931,,
6/20/1986,35,970989,,
1/3/1981,40,923161,,
1/26/1976,45,796387,,
8/31/1995,26,120586,,
2/23/2011,10,145261,,
1/20/1982,39,839053,,
1/8/2009,12,886357,,
7/10/2011,10,493471,,
7/20/1984,37,198982,,
12/1/1992,28,107242,,
6/20/2004,17,339550,,
7/13/1997,24,197370,,
10/2/1960,60,448978,,
5/29/1996,25,782522,,
10/15/1987,33,349602,,
8/17/1962,59,770902,,
2/28/1993,28,926290,,
1/14/1993,28,517815,,
12/1/1997,23,510760,,
4/24/1970,51,723359,,
12/19/1975,45,497413,,
7/7/2013,8,157574,,
2/21/1989,32,663356,,
3/18/1963,58,515009,,
4/27/1992,29,982433,,
10/20/2004,16,847700,,
8/1/1958,63,113332,,
7/21/1999,22,802328,,
12/30/1962,58,100373,,
2/13/1981,40,381358,,
3/16/1995,26,415194,,
6/9/2004,17,340791,,
3/30/1994,27,704747,,
3/23/2003,18,125796,,
9/29/1986,34,422594,,
7/19/1970,51,6754,,
8/31/1963,58,371991,,
9/11/1998,23,431660,,
11/20/1996,24,114391,,
5/2/1976,45,646943,,
9/10/1980,41,265982,,
9/30/2012,8,956271,,
1/23/1989,32,916085,,
8/11/1996,25,131583,,
4/7/1985,36,93722,,
8/16/2002,19,148336,,
6/1/1962,59,56821,,
9/23/1981,40,812279,,
9/8/1966,55,503865,,
2/12/2012,9,182791,,
5/4/1998,23,140599,,
3/12/1994,27,802671,,
3/5/1999,22,718785,,
7/16/1973,48,677040,,
11/14/2006,14,587837,,
12/17/1971,49,259135,,
3/13/1982,39,815623,,
11/3/1969,51,900136,,
3/15/1974,47,313643,,
4/27/2014,7,177002,,
5/18/1983,38,121817,,
8/8/1980,41,141270,,
12/6/1975,45,72072,,
12/28/1981,39,184875,,
11/12/1993,27,416497,,
7/23/1996,25,505480,,
3/26/1964,57,976210,,
1/31/1971,50,610391,,
10/3/1989,31,540973,,
7/10/1960,61,87208,,
8/26/1993,28,630592,,
3/2/2008,13,261596,,
6/19/1965,56,689387,,
1/24/1996,25,821416,,
5/3/1988,33,722094,,
3/19/2001,20,302572,,
5/6/2007,14,864084,,
4/28/1964,57,185830,,
8/18/1975,46,27146,,
3/24/1967,54,223553,,
8/28/1956,65,184945,,
8/20/1996,25,206843,,
11/4/1958,62,710771,,
7/22/2001,20,634075,,
6/25/1975,46,526292,,
12/27/2004,16,595080,,
6/14/1982,39,44336,,
6/6/1967,54,944156,,
10/10/1971,49,726076,,
4/1/1989,32,344660,,
11/8/1969,51,847681,,
5/28/1991,30,226527,,
7/27/1987,34,222383,,
12/9/1989,31,868317,,
7/28/2004,17,57127,,
7/11/1983,38,618954,,
3/11/1980,41,193999,,
1/13/1983,38,361219,,
11/15/1973,47,255382,,
2/1/1962,59,749741,,
7/11/1962,59,328951,,
5/7/1996,25,842205,,
8/28/1963,58,547946,,
1/29/1980,41,220185,,
5/16/1959,62,671299,,
8/4/1965,56,816671,,
12/27/1961,59,867934,,
5/31/1976,45,608174,,
1/24/1994,27,114314,,
7/28/1979,42,388197,,
4/20/1978,43,467953,,
12/21/1977,43,431065,,
4/25/1972,49,180787,,
8/19/1981,40,174042,,
10/31/1988,32,151477,,
12/29/1991,29,213656,,
10/20/1959,61,586308,,
7/17/2004,17,664191,,
3/21/1960,61,809184,,
7/11/2011,10,529770,,
9/13/1957,64,959809,,
5/1/1981,40,403545,,
3/25/1989,32,130140,,
3/9/1957,64,712282,,
1/15/1991,30,482465,,
4/14/1997,24,679857,,
4/14/2009,12,89520,,
8/26/1972,49,973545,,
2/20/1958,63,977982,,
4/12/1990,31,945086,,
3/19/1959,62,427142,,
2/26/2009,12,677163,,
7/24/1990,31,178208,,
4/9/2012,9,580020,,
2/3/2015,6,277681,,
12/17/1964,56,217104,,
5/7/2014,7,309322,,
8/19/1961,60,293647,,
10/3/2002,18,325285,,
5/20/1994,27,34700,,
10/30/1997,23,562408,,
3/14/1978,43,775333,,
7/6/1997,24,652234,,
12/18/1981,39,508334,,
3/24/2014,7,755047,,
4/5/1991,30,475776,,
10/14/1961,59,987763,,
8/3/1967,54,490071,,
5/6/1988,33,534647,,
3/8/2014,7,597183,,
7/3/2000,21,5959,,
4/29/1976,45,406492,,
8/26/1971,50,963218,,
1/28/1966,55,495510,,
8/1/1968,53,714732,,
2/13/1967,54,181754,,
5/27/1960,61,261828,,
12/25/1999,21,921905,,
1/27/1989,32,280641,,
1/16/1985,36,280690,,
4/26/1974,47,386012,,
10/2/1980,40,178807,,
4/3/1975,46,819330,,
7/16/1956,65,242580,,
6/18/2003,18,946231,,
7/1/1972,49,308506,,
7/29/1974,47,509626,,
2/3/1996,25,246926,,
7/18/1982,39,631962,,
7/26/1966,55,612358,,
8/6/1971,50,498739,,
7/23/2012,9,918185,,
11/20/1997,23,38111,,
9/2/1975,46,718846,,
12/10/1974,46,630482,,
8/10/2004,17,128536,,
8/29/2001,20,517926,,
9/22/1990,30,49518,,
11/11/1995,25,924085,,
10/24/1966,54,363007,,
7/19/1973,48,630082,,
12/9/1996,24,947129,,
3/19/1966,55,762451,,
11/8/2004,16,695896,,
10/16/1973,47,978134,,
3/16/2010,11,870058,,
3/16/1992,29,489159,,
8/29/2007,14,110948,,
9/23/2011,9,64458,,
4/16/2007,14,975226,,
4/1/1998,23,673176,,
1/26/1961,60,131950,,
12/21/1971,49,909762,,
9/18/1986,35,416203,,
11/21/1975,45,157852,,
1/26/2006,15,525409,,
6/22/2000,21,976086,,
5/4/2015,6,249185,,
12/5/1993,27,172651,,
1/6/1996,25,585135,,
3/12/2011,10,527598,,
3/6/1963,58,273701,,
8/2/1982,39,183965,,
3/4/1979,42,787205,,
1/21/2015,6,534595,,
3/10/1992,29,961391,,
2/8/1995,26,734936,,
10/2/2002,18,965371,,
2/10/1956,65,848321,,
11/17/2009,11,103449,,
1/19/1992,29,852851,,
2/5/2005,16,687696,,
2/7/1999,22,621635,,
11/24/2005,15,172107,,
10/6/2007,13,746099,,
11/12/1994,26,416877,,
4/28/1996,25,279612,,
4/12/2011,10,417293,,
8/31/1966,55,721279,,
10/12/2009,11,637252,,
2/4/2014,7,695847,,
3/8/1966,55,240937,,
10/29/1969,51,181376,,
2/11/1958,63,445129,,
11/5/1996,24,82140,,
8/11/2005,16,364369,,
4/16/2007,14,608388,,
1/26/1977,44,899293,,
4/20/1981,40,730852,,
1/14/1971,50,948306,,
2/8/1989,32,685343,,
4/15/2005,16,513206,,
4/25/1992,29,191956,,
2/27/2003,18,649180,,
7/11/1960,61,143497,,
9/11/2001,20,321091,,
10/6/1982,38,221387,,
1/28/1970,51,736915,,
1/15/2008,13,427596,,
12/13/1959,61,54889,,
5/23/1978,43,738699,,
11/28/1955,65,791885,,
6/26/1967,54,635340,,
11/3/1980,40,868928,,
11/13/2000,20,182439,,
5/18/1987,34,237635,,
11/11/1971,49,175249,,
7/25/1986,35,732590,,
12/21/1972,48,33691,,
12/22/1992,28,27913,,
11/12/1967,53,623481,,
9/12/1995,26,781795,,
3/29/1990,31,926021,,
9/19/1956,65,733754,,
5/13/1961,60,735897,,
3/26/1979,42,299460,,
4/16/2013,8,567132,,
3/23/1967,54,574555,,
1/26/1985,36,721646,,
5/27/1968,53,458746,,
10/22/1982,38,52728,,
6/4/1973,48,1856,,
9/16/1966,55,700693,,
2/17/1981,40,962711,,
11/3/1960,60,57705,,
12/10/1972,48,433868,,
4/12/1984,37,214264,,
12/24/1965,55,951872,,
12/1/1989,31,595825,,
12/2/2013,7,188959,,
12/10/2006,14,843614,,
5/14/2004,17,675774,,
7/22/2008,13,608846,,
6/26/2011,10,125757,,
9/20/1957,64,318148,,
5/16/1967,54,564261,,
11/13/2006,14,987897,,
8/10/1984,37,336189,,
6/21/1961,60,467136,,
7/24/2015,6,291809,,
1/6/1964,57,296184,,
11/25/2002,18,47487,,
5/25/1956,65,666395,,
6/4/2014,7,757483,,
8/18/2006,15,873245,,
1/24/1962,59,579716,,
1/21/1977,44,403836,,
8/10/2009,12,623197,,
6/17/1971,50,683041,,
12/3/2009,11,383667,,
7/11/1993,28,971954,,
6/25/1962,59,396257,,
10/23/1955,65,90909,,
1/17/1989,32,413809,,
2/7/1991,30,256728,,
2/11/1989,32,525232,,
7/11/1993,28,199427,,
1/15/2010,11,867831,,
5/28/2009,12,431815,,
3/31/1972,49,542974,,
11/19/1993,27,403808,,
7/15/1960,61,540830,,
11/5/1957,63,170184,,
10/10/1978,42,115537,,
3/20/1968,53,328310,,
6/1/2001,20,773542,,
11/11/1972,48,870799,,
5/18/1990,31,859225,,
12/10/1968,52,769342,,
2/5/1979,42,177011,,
2/1/1981,40,101474,,
5/3/1965,56,165731,,
6/3/1981,40,428642,,
8/11/2009,12,478434,,
2/11/2006,15,947188,,
1/1/1991,30,953112,,
7/15/1968,53,945521,,
1/11/2003,18,851609,,
7/17/2002,19,435933,,
10/27/1986,34,34960,,
5/18/2006,15,990165,,
7/21/2002,19,896124,,
3/5/1958,63,310038,,
4/20/1973,48,803912,,
9/25/2014,6,441891,,
9/13/1997,24,133056,,
5/12/1993,28,266025,,
11/15/2014,6,79877,,
10/30/2006,14,679654,,
11/6/1960,60,661592,,
7/23/2005,16,489662,,
1/14/1982,39,874600,,
8/6/1984,37,799402,,
7/19/2008,13,952163,,
4/28/1977,44,634188,,
3/18/1996,25,519026,,
3/26/1970,51,978590,,
12/4/1966,54,592835,,
3/25/2013,8,957267,,
12/3/1966,54,878681,,
1/28/1980,41,851121,,
12/13/2010,10,292720,,
8/28/1988,33,355503,,
12/31/1962,58,977045,,
5/5/1977,44,958699,,
6/10/1961,60,990885,,
2/12/2010,11,799647,,
4/1/1987,34,85481,,
2/8/2005,16,477092,,
9/21/1956,65,748422,,
9/20/1965,56,955494,,
10/20/1961,59,312467,,
12/26/2011,9,553932,,
7/16/1992,29,696829,,
12/12/1977,43,280527,,
11/4/1976,44,888752,,
5/28/1984,37,598935,,
11/23/1965,55,971023,,
2/26/1964,57,675021,,
7/29/1967,54,556371,,
1/10/1993,28,528233,,
12/4/1970,50,58048,,
4/26/1976,45,366966,,
10/7/1998,22,639228,,
7/1/1995,26,216909,,
2/23/1971,50,828860,,
5/21/1981,40,870655,,
2/5/1967,54,201076,,
11/11/1986,34,992801,,
1/21/2005,16,145874,,
11/1/2007,13,930509,,
11/3/1998,22,978554,,
7/13/2007,14,821196,,
6/12/1980,41,875056,,
5/5/1967,54,699590,,
6/16/1996,25,922156,,
10/5/1959,61,150666,,
6/6/1993,28,456697,,
1/23/1960,61,212610,,
5/28/1968,53,806486,,
11/17/1983,37,192409,,
3/8/2007,14,562387,,
3/2/1998,23,477696,,
6/7/1973,48,934792,,
9/10/1996,25,182739,,
9/12/1975,46,425784,,
10/8/1971,49,886148,,
6/15/2000,21,367484,,
12/3/1978,42,119982,,
6/15/1997,24,873314,,
9/23/1975,46,876983,,
7/31/1993,28,471100,,
2/1/1967,54,703205,,
4/1/1971,50,51745,,
2/14/1971,50,190422,,
12/28/1970,50,153145,,
11/28/1956,64,840165,,
6/17/1983,38,932218,,
7/24/1983,38,212952,,
11/8/2013,7,661572,,
4/4/1971,50,173882,,
10/6/1960,60,73915,,
9/10/1987,34,771877,,
5/10/1959,62,46168,,
8/25/1966,55,227693,,
10/6/2009,11,712111,,
1/12/1967,54,745659,,
1/21/1983,38,523116,,
8/23/1956,65,993177,,
5/31/2003,18,749344,,
4/15/1958,63,496676,,
4/27/1974,47,826380,,
10/8/1990,30,330411,,
2/19/1994,27,359217,,
7/10/2014,7,310866,,
3/2/1959,62,480470,,
6/4/1978,43,572032,,
9/19/2009,11,602934,,
1/31/1971,50,313003,,
11/14/1995,25,250676,,
9/25/1956,65,393338,,
9/3/1968,53,238062,,
12/15/1973,47,959444,,
7/14/1961,60,212690,,
2/2/2011,10,53149,,
1/2/1978,43,534172,,
12/30/1969,51,457544,,
12/18/2007,13,468475,,
11/26/2011,9,614201,,
3/30/1979,42,57514,,
5/10/1960,61,570195,,
11/26/2000,20,512637,,
2/20/1996,25,703964,,
12/10/1974,46,691760,,
10/14/1989,31,354465,,
3/1/1959,62,170356,,
12/20/1982,38,593699,,
9/4/1962,59,473218,,
12/22/2013,7,134195,,
1/15/1962,59,154650,,
10/26/1970,50,75016,,
3/14/2010,11,13919,,
3/12/1993,28,642805,,
7/14/1975,46,335218,,
5/12/1963,58,826831,,
6/13/1970,51,929598,,
5/4/1996,25,534914,,
5/31/2001,20,746390,,
6/3/2005,16,827687,,
11/11/2012,8,309196,,
12/23/1991,29,907481,,
7/13/1968,53,311169,,
9/22/1961,60,602315,,
6/7/1992,29,603697,,
5/30/1978,43,222384,,
2/17/1970,51,871634,,
9/4/1999,22,650309,,
5/8/2000,21,614825,,
3/18/1988,33,953929,,
7/7/2003,18,495183,,
9/30/1998,22,165374,,
9/13/2007,14,305422,,
1/9/2011,10,182043,,
12/10/2005,15,167088,,
10/8/1970,50,490883,,
12/22/2003,17,647785,,
3/22/2008,13,543629,,
6/1/2015,6,893877,,
2/9/1996,25,886688,,
12/6/1990,30,957367,,
3/28/2008,13,507900,,
9/26/2009,11,941138,,
11/26/1972,48,530832,,
6/5/1993,28,674489,,
6/28/1973,48,213589,,
7/30/1957,64,503777,,
5/26/2000,21,812942,,
2/25/2006,15,986892,,
2/15/2010,11,710660,,
11/17/1998,22,155015,,
5/21/2007,14,653690,,
4/9/1983,38,665146,,
9/1/1977,44,426670,,
10/13/1973,47,667690,,
2/20/1958,63,649027,,
9/21/2006,14,52854,,
3/25/1982,39,417281,,
3/10/2003,18,501378,,
4/8/1994,27,941234,,
7/5/2001,20,256939,,
10/27/2003,17,973760,,
8/2/2011,10,461829,,
4/29/2007,14,430997,,
4/30/2003,18,212308,,
12/31/1960,60,882883,,
9/25/2002,18,478980,,
9/11/1976,45,615253,,
1/1/1979,42,46019,,
12/22/1992,28,427938,,
11/2/1998,22,841706,,
8/19/1960,61,943086,,
6/13/2005,16,716910,,
7/6/1976,45,26534,,
11/19/1986,34,397945,,
3/26/1975,46,307140,,
12/21/1988,32,382319,,
11/29/1983,37,530004,,
5/14/1997,24,635588,,
4/17/1997,24,964443,,
10/19/1973,47,627663,,
12/26/1983,37,571531,,
7/1/1965,56,272479,,
10/15/2004,16,138703,,
10/30/1980,40,779601,,
11/22/2014,6,593326,,
9/21/2005,15,324996,,
11/22/1960,60,577555,,
10/31/2000,20,193962,,
5/4/1973,48,521859,,
3/6/1971,50,241114,,
6/9/1967,54,977505,,
1/7/1964,57,377220,,
6/4/2008,13,899262,,
6/25/1993,28,554869,,
2/12/1996,25,938034,,
10/21/2011,9,159447,,
12/6/1977,43,695472,,
7/30/1989,32,247040,,
5/13/1959,62,180269,,
1/18/1987,34,594361,,
1/15/2007,14,640716,,
10/25/1988,32,571135,,
10/4/1955,65,727761,,
9/12/1996,25,236469,,
4/17/1957,64,94868,,
2/16/2015,6,768647,,
1/22/2011,10,944387,,
11/3/2001,19,805115,,
11/14/1983,37,720832,,
3/20/1981,40,297220,,
7/14/1985,36,194540,,
12/8/1983,37,8556,,
2/17/1971,50,33976,,
3/1/1964,57,401895,,
4/20/2009,12,415875,,
7/17/2014,7,794432,,
7/21/1975,46,386483,,
6/25/2010,11,403988,,
12/20/1966,54,260342,,
3/5/2014,7,865474,,
2/17/1966,55,981527,,
12/31/1969,51,704290,,
7/20/2008,13,354001,,
6/23/1962,59,529069,,
8/9/1963,58,94113,,
8/6/2015,6,769839,,
12/31/1961,59,139141,,
5/24/1961,60,501413,,
10/8/2010,10,178936,,
1/16/1995,26,414015,,
10/12/1982,38,715830,,
4/12/2008,13,870997,,
6/7/1976,45,564557,,
11/15/2000,20,493159,,
7/3/1968,53,975831,,
9/25/1975,46,978903,,
3/29/2005,16,158448,,
8/12/1998,23,484970,,
6/5/1993,28,342932,,
7/30/1967,54,315498,,
8/20/1962,59,597037,,
10/20/1965,55,359904,,
12/14/1960,60,331487,,
7/8/1995,26,194002,,
4/21/2012,9,901397,,
2/16/2009,12,838126,,
10/17/1994,26,782583,,
12/7/1960,60,356164,,
3/25/1994,27,16872,,
4/30/1957,64,587894,,
9/26/2010,10,625626,,
8/16/1970,51,709198,,
10/5/2012,8,547709,,
3/12/2010,11,929623,,
4/2/2010,11,667049,,
4/23/2015,6,199431,,
4/9/2003,18,564678,,
1/14/1989,32,868534,,
1/4/2003,18,171040,,
8/27/1969,52,75601,,
5/18/1972,49,137070,,
12/4/1970,50,269928,,
7/17/1973,48,986857,,
7/5/1992,29,878993,,
9/23/1991,29,758979,,
10/20/1990,30,857796,,
3/19/1962,59,314820,,
1/2/2009,12,308335,,
3/10/1989,32,156704,,
5/7/1969,52,963776,,
1/30/1956,65,401207,,
5/7/2011,10,315592,,
9/18/2013,7,759103,,
4/1/1963,58,704495,,
1/22/1989,32,378825,,
3/3/1964,57,463002,,
8/4/2006,15,126498,,
11/2/1995,25,378899,,
5/10/2000,21,977261,,
9/11/1992,29,787595,,
12/17/1974,46,837488,,
10/28/1979,41,862633,,
4/20/1957,64,826597,,
12/11/1977,43,995644,,
7/7/1994,27,998522,,
10/1/2003,17,945826,,
11/8/2005,15,702068,,
1/16/1983,38,942496,,
7/23/1997,24,412844,,
12/29/2012,8,804678,,
2/11/1968,53,377754,,
8/1/1986,35,662376,,
3/20/1963,58,335811,,
12/3/1976,44,357447,,
10/2/2001,19,436735,,
11/19/1972,48,635476,,
9/29/2002,18,512454,,
6/5/1963,58,294273,,
7/31/1977,44,153262,,
11/27/1994,26,75770,,
12/2/1996,24,833464,,
1/17/1993,28,493855,,
8/26/1973,48,175736,,
10/7/2013,7,462251,,
1/18/1986,35,191234,,
3/11/1990,31,617183,,
11/18/1989,31,148399,,
3/26/1963,58,213516,,
8/8/1956,65,542796,,
4/9/1985,36,714168,,
5/25/2006,15,856554,,
12/15/1975,45,623012,,
6/13/1956,65,958294,,
9/17/1974,47,290537,,
6/4/1994,27,861222,,
4/12/1994,27,749519,,
9/21/2014,6,423767,,
11/8/1995,25,494949,,
2/2/1984,37,105961,,
10/17/1980,40,517510,,
1/25/1987,34,674147,,
11/1/2010,10,830685,,
3/27/2007,14,124898,,
4/7/1963,58,393033,,
5/12/2014,7,829259,,
5/4/2012,9,750375,,
7/23/2013,8,912512,,
9/15/1974,47,973764,,
5/5/1968,53,687185,,
6/21/1995,26,67213,,
12/18/1993,27,818085,,
2/8/1964,57,523231,,
8/30/1992,29,61240,,
10/27/1976,44,397250,,
7/14/1968,53,945856,,
11/13/2008,12,850764,,
3/12/1956,65,358884,,
6/27/2003,18,913531,,
2/23/1968,53,200400,,
1/22/2010,11,718281,,
11/4/1997,23,974570,,
5/28/2003,18,931278,,
12/11/1988,32,731005,,
7/23/2000,21,642631,,
2/21/1973,48,874107,,
5/14/2006,15,893356,,
6/4/2005,16,487189,,
12/11/1981,39,198130,,
11/6/1961,59,149013,,
9/18/1981,40,391806,,
12/30/1976,44,86410,,
4/19/2011,10,486142,,
3/8/1985,36,886726,,
7/26/1972,49,10175,,
2/14/1982,39,74607,,
8/31/1986,35,301185,,
3/21/1997,24,451412,,
5/5/1956,65,744680,,
3/28/2000,21,524069,,
4/20/2004,17,512547,,
6/30/1997,24,970917,,
12/30/2011,9,589595,,
7/18/1978,43,998055,,
12/13/2007,13,854518,,
4/20/2000,21,218305,,
2/19/1975,46,58131,,
7/24/1983,38,857802,,
7/12/2002,19,773967,,
7/22/1986,35,205788,,
12/4/1982,38,404219,,
12/2/2003,17,720444,,
2/26/1994,27,853406,,
3/10/1964,57,564891,,
9/26/2002,18,274812,,
6/8/2003,18,83594,,
1/9/1976,45,435705,,
1/5/2004,17,494386,,
2/12/1963,58,259330,,
10/10/2009,11,908143,,
11/17/1994,26,834953,,
2/23/1969,52,361277,,
8/7/2014,7,291604,,
3/7/1962,59,276455,,
8/20/1976,45,739776,,
5/1/2009,12,996550,,
5/31/1976,45,873710,,
6/20/1974,47,405749,,
11/10/1990,30,347626,,
9/16/2007,14,193242,,
10/25/1999,21,871894,,
11/29/1957,63,154658,,
8/31/2015,6,786207,,
1/23/1996,25,283607,,
9/27/1995,25,613327,,
3/9/1993,28,615715,,
5/2/2007,14,480053,,
7/13/1978,43,261178,,
12/21/1971,49,739772,,
3/4/1956,65,134433,,
10/31/2012,8,350490,,
12/24/1956,64,280624,,
11/4/1968,52,978137,,
6/1/1970,51,601884,,
6/21/2008,13,382025,,
2/2/1972,49,726802,,
5/12/1976,45,865048,,
8/4/1984,37,148567,,
8/28/2015,6,397582,,
12/13/1970,50,288697,,
3/10/1971,50,863632,,
10/20/2010,10,233195,,
8/4/1973,48,239110,,
6/8/1972,49,824177,,
3/18/2009,12,468365,,
10/18/1959,61,269651,,
5/4/1990,31,150712,,
7/2/1977,44,529791,,
2/7/1983,38,591268,,
11/20/1995,25,431419,,
11/10/1985,35,667318,,
6/24/1984,37,430564,,
12/19/1961,59,667381,,
4/28/1996,25,776422,,
3/8/1980,41,470244,,
10/11/1967,53,423537,,
6/4/1967,54,348537,,
11/6/1995,25,279754,,
9/17/1975,46,941283,,
5/25/1979,42,228997,,
11/27/1984,36,639592,,
12/23/1983,37,963984,,
7/30/1995,26,131047,,
7/18/1960,61,902597,,
8/16/1967,54,863029,,
10/24/2010,10,964067,,
7/7/1983,38,474878,,
10/27/1956,64,251121,,
8/20/1959,62,738509,,
8/28/1999,22,99714,,
2/25/1975,46,292144,,
12/30/1958,62,141427,,
9/1/1956,65,107752,,
1/22/1986,35,14446,,
8/3/1959,62,683386,,
4/14/1961,60,173349,,
10/16/2005,15,742487,,
10/26/1960,60,721302,,
3/18/2011,10,692502,,
8/20/1981,40,978046,,
9/23/1983,38,164611,,
5/20/2005,16,129009,,
1/18/1974,47,880645,,
12/26/1958,62,910624,,
6/1/1982,39,979187,,
6/1/2013,8,693930,,
5/30/2001,20,311498,,
2/12/1971,50,723096,,
7/28/1983,38,171290,,
5/25/1996,25,270128,,
3/23/2003,18,536781,,
4/16/1956,65,47010,,
4/6/1999,22,10022,,
2/17/2005,16,847254,,
6/26/2010,11,570812,,
5/23/1961,60,259928,,
7/22/1986,35,572555,,
1/31/1971,50,840130,,
9/18/1997,24,439376,,
10/23/1993,27,232486,,
8/24/1962,59,974772,,
11/5/2004,16,364657,,
11/25/1972,48,479598,,
12/10/2012,8,931527,,
8/30/1973,48,165524,,
3/22/1969,52,575041,,
2/25/1967,54,939846,,
8/9/1992,29,783873,,
2/1/1980,41,829534,,
6/5/2002,19,637726,,
11/4/1996,24,303363,,
10/24/1964,56,587682,,
2/6/1978,43,448325,,
12/29/1986,34,633459,,
9/24/1969,52,202405,,
3/14/1959,62,239832,,
12/6/1957,63,966812,,
7/10/2013,8,896051,,
5/18/1972,49,869825,,
4/17/1957,64,988825,,
5/7/1971,50,349148,,
10/16/1990,30,321816,,
8/1/1957,64,787629,,
2/28/1999,22,610332,,
11/1/1992,28,111458,,
9/6/1988,33,323995,,
3/30/1973,48,847089,,
7/3/1982,39,656820,,
5/2/1968,53,766302,,
11/14/1989,31,25498,,
5/22/1987,34,238723,,
12/24/1961,59,167594,,
6/28/1991,30,986412,,
8/21/2010,11,596473,,
2/15/1956,65,946383,,
5/29/1985,36,574650,,
7/31/2008,13,152417,,
2/1/1987,34,903549,,
7/13/1982,39,649561,,
12/8/1998,22,34541,,
10/22/2014,6,652943,,
10/4/1960,60,202335,,
7/2/2004,17,677881,,
3/17/1990,31,666877,,
12/26/2009,11,845085,,
5/31/2015,6,940438,,
7/13/1998,23,958696,,
9/27/1989,31,536893,,
11/7/1963,57,316509,,
8/7/1979,42,844466,,
6/18/1994,27,470139,,
4/14/1966,55,625126,,
9/4/2009,12,342899,,
1/22/2005,16,634646,,
7/4/1961,60,985728,,
3/9/1990,31,802037,,
7/5/2010,11,832385,,
5/19/2012,9,760495,,
7/5/1986,35,513902,,
2/10/2007,14,148944,,
7/24/1966,55,831347,,
7/23/1970,51,77428,,
3/27/2015,6,729152,,
